locus_tag	ftype	length_bp	gene	EC_number	COG	product
AOELHHFP_00065	CDS	1587				hypothetical protein
AOELHHFP_00066	CDS	1284				hypothetical protein
AOELHHFP_00067	CDS	915				hypothetical protein
AOELHHFP_00068	CDS	348				hypothetical protein
AOELHHFP_00069	CDS	996				hypothetical protein
AOELHHFP_00070	CDS	432				hypothetical protein
AOELHHFP_00071	CDS	441				hypothetical protein
AOELHHFP_00072	CDS	552				hypothetical protein
AOELHHFP_00073	CDS	192				hypothetical protein
AOELHHFP_00074	CDS	1686				hypothetical protein
AOELHHFP_00075	CDS	435				hypothetical protein
AOELHHFP_00076	CDS	315				hypothetical protein
AOELHHFP_00077	CDS	2322				hypothetical protein
AOELHHFP_00078	CDS	498				hypothetical protein
AOELHHFP_00079	CDS	801				hypothetical protein
AOELHHFP_00080	CDS	867				hypothetical protein
AOELHHFP_00081	CDS	435				hypothetical protein
AOELHHFP_00082	CDS	1155				hypothetical protein
AOELHHFP_00083	CDS	966				hypothetical protein
AOELHHFP_00084	CDS	375				hypothetical protein
AOELHHFP_00085	CDS	2532				hypothetical protein
AOELHHFP_00086	CDS	615				hypothetical protein
AOELHHFP_00087	CDS	381				hypothetical protein
AOELHHFP_00088	CDS	291				hypothetical protein
AOELHHFP_00089	CDS	204				hypothetical protein
AOELHHFP_00090	CDS	429				hypothetical protein
AOELHHFP_00091	CDS	2409				hypothetical protein
AOELHHFP_00092	CDS	810	mntB_1			Manganese transport system membrane protein MntB
AOELHHFP_00093	CDS	822	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
AOELHHFP_00094	CDS	579				hypothetical protein
AOELHHFP_00095	CDS	1017	ltaE	4.1.2.48		Low specificity L-threonine aldolase
AOELHHFP_00096	CDS	354				hypothetical protein
AOELHHFP_00097	CDS	1131	treZ	3.2.1.141	COG0296	Malto-oligosyltrehalose trehalohydrolase
AOELHHFP_00098	CDS	720				hypothetical protein
AOELHHFP_00099	CDS	1512	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
AOELHHFP_00100	CDS	705				hypothetical protein
AOELHHFP_00101	CDS	663				hypothetical protein
AOELHHFP_00102	CDS	258				hypothetical protein
AOELHHFP_00103	CDS	1386	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
AOELHHFP_00104	CDS	1518				hypothetical protein
AOELHHFP_00105	CDS	1620	yidC			Membrane protein insertase YidC
AOELHHFP_00106	CDS	129				hypothetical protein
AOELHHFP_00107	CDS	135	rpmH		COG0230	50S ribosomal protein L34
AOELHHFP_00108	CDS	651				hypothetical protein
AOELHHFP_00109	CDS	747				hypothetical protein
AOELHHFP_00110	CDS	492				hypothetical protein
AOELHHFP_00111	CDS	294				hypothetical protein
AOELHHFP_00112	CDS	924	btrN	1.1.99.38		S-adenosyl-L-methionine-dependent 2-deoxy-scyllo-inosamine dehydrogenase
AOELHHFP_00113	CDS	1053	aroC	4.2.3.5	COG0082	Chorismate synthase
AOELHHFP_00114	CDS	528	aroL	2.7.1.71	COG0703	Shikimate kinase 2
AOELHHFP_00115	CDS	291				hypothetical protein
AOELHHFP_00116	CDS	1356				hypothetical protein
AOELHHFP_00117	CDS	339	btrV_1		COG1366	Putative anti-sigma factor antagonist BtrV
AOELHHFP_00118	CDS	474				hypothetical protein
AOELHHFP_00119	CDS	2496	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
AOELHHFP_00120	CDS	495				hypothetical protein
AOELHHFP_00121	CDS	603				hypothetical protein
AOELHHFP_00122	CDS	420				hypothetical protein
AOELHHFP_00123	CDS	417				hypothetical protein
AOELHHFP_00124	CDS	1233	qrcD			Menaquinone reductase, integral membrane subunit
AOELHHFP_00125	CDS	786	qrcC_1	1.97.-.-	COG0437	Menaquinone reductase, iron-sulfur cluster-binding subunit
AOELHHFP_00126	CDS	2070	qrcB		COG0243	Menaquinone reductase, molybdopterin-binding-like subunit
AOELHHFP_00127	CDS	552	qrcA	1.97.-.-		Menaquinone reductase, multiheme cytochrome c subunit
AOELHHFP_00128	CDS	552	rfbC_1	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
AOELHHFP_00129	CDS	561				hypothetical protein
AOELHHFP_00130	CDS	765	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
AOELHHFP_00131	CDS	210				hypothetical protein
AOELHHFP_00132	CDS	1830	hisC_1	2.6.1.9		Histidinol-phosphate aminotransferase
AOELHHFP_00133	CDS	714	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
AOELHHFP_00134	CDS	2673				hypothetical protein
AOELHHFP_00135	CDS	1212				hypothetical protein
AOELHHFP_00136	CDS	507				hypothetical protein
AOELHHFP_00137	CDS	1014	aaeA		COG1566	p-hydroxybenzoic acid efflux pump subunit AaeA
AOELHHFP_00138	CDS	1815				hypothetical protein
AOELHHFP_00139	CDS	279				hypothetical protein
AOELHHFP_00140	tRNA	92				tRNA-Ser(tga)
AOELHHFP_00141	CDS	657	nreC		COG2197	Oxygen regulatory protein NreC
AOELHHFP_00142	tRNA	95				tRNA-Ser(gct)
AOELHHFP_00143	CDS	1353	der_1		COG1160	GTPase Der
AOELHHFP_00144	CDS	699				hypothetical protein
AOELHHFP_00145	CDS	261				hypothetical protein
AOELHHFP_00146	CDS	573				hypothetical protein
AOELHHFP_00147	CDS	1041	mtnA	5.3.1.23	COG0182	Methylthioribose-1-phosphate isomerase
AOELHHFP_00148	CDS	1446	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
AOELHHFP_00149	CDS	1281				hypothetical protein
AOELHHFP_00150	CDS	1746				hypothetical protein
AOELHHFP_00151	CDS	852	nadK	2.7.1.23		NAD kinase
AOELHHFP_00152	CDS	417				hypothetical protein
AOELHHFP_00153	CDS	300				hypothetical protein
AOELHHFP_00154	CDS	444	fliW		COG1699	Flagellar assembly factor FliW
AOELHHFP_00155	CDS	240	csrA		COG1551	Translational regulator CsrA
AOELHHFP_00156	CDS	1575				hypothetical protein
AOELHHFP_00157	CDS	2115				hypothetical protein
AOELHHFP_00158	CDS	480				hypothetical protein
AOELHHFP_00159	CDS	723				hypothetical protein
AOELHHFP_00160	CDS	1134	flgI			Flagellar P-ring protein
AOELHHFP_00161	CDS	693	flgH			Flagellar L-ring protein
AOELHHFP_00162	CDS	1002				hypothetical protein
AOELHHFP_00163	CDS	783	flgG_1		COG4786	Flagellar basal-body rod protein FlgG
AOELHHFP_00164	CDS	768	flgG_2		COG4786	Flagellar basal-body rod protein FlgG
AOELHHFP_00165	CDS	273				hypothetical protein
AOELHHFP_00166	CDS	468	rimP		COG0779	Ribosome maturation factor RimP
AOELHHFP_00167	CDS	1350	nusA			Transcription termination/antitermination protein NusA
AOELHHFP_00168	CDS	282				hypothetical protein
AOELHHFP_00169	CDS	126				hypothetical protein
AOELHHFP_00170	CDS	1716	infB			Translation initiation factor IF-2
AOELHHFP_00171	CDS	288				hypothetical protein
AOELHHFP_00172	CDS	354	rbfA		COG0858	30S ribosome-binding factor
AOELHHFP_00173	CDS	966	nrnA	3.1.-.-	COG0618	Bifunctional oligoribonuclease and PAP phosphatase NrnA
AOELHHFP_00174	CDS	891	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
AOELHHFP_00175	CDS	270	rpsO		COG0184	30S ribosomal protein S15
AOELHHFP_00176	CDS	2241	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
AOELHHFP_00177	CDS	633				hypothetical protein
AOELHHFP_00178	CDS	927	znuA_1		COG0803	High-affinity zinc uptake system binding-protein ZnuA
AOELHHFP_00179	CDS	732	mntB_2		COG1121	Manganese transport system ATP-binding protein MntB
AOELHHFP_00180	CDS	906	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
AOELHHFP_00181	CDS	918				hypothetical protein
AOELHHFP_00182	CDS	1290	paaK	6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
AOELHHFP_00183	CDS	783	pppA		COG1989	Prepilin peptidase PppA
AOELHHFP_00184	CDS	261				hypothetical protein
AOELHHFP_00185	CDS	1128	lpxB	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
AOELHHFP_00186	CDS	717				hypothetical protein
AOELHHFP_00187	CDS	528				hypothetical protein
AOELHHFP_00188	CDS	1695				hypothetical protein
AOELHHFP_00189	CDS	165				hypothetical protein
AOELHHFP_00190	CDS	318	dsvC	1.8.99.5	COG2920	Sulfite reductase, dissimilatory-type subunit gamma
AOELHHFP_00191	CDS	282				hypothetical protein
AOELHHFP_00192	CDS	603				hypothetical protein
AOELHHFP_00193	CDS	909	ddl	6.3.2.4	COG1181	D-alanine--D-alanine ligase
AOELHHFP_00194	CDS	375				hypothetical protein
AOELHHFP_00195	CDS	879				hypothetical protein
AOELHHFP_00196	CDS	744	kdsB	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
AOELHHFP_00197	CDS	1125	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
AOELHHFP_00198	CDS	801				hypothetical protein
AOELHHFP_00199	CDS	534	gmhB	3.1.3.82	COG0241	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
AOELHHFP_00200	CDS	432				hypothetical protein
AOELHHFP_00201	CDS	1017				hypothetical protein
AOELHHFP_00202	CDS	429				hypothetical protein
AOELHHFP_00203	CDS	1296				hypothetical protein
AOELHHFP_00204	CDS	885				hypothetical protein
AOELHHFP_00205	CDS	837				hypothetical protein
AOELHHFP_00206	CDS	825				hypothetical protein
AOELHHFP_00207	CDS	1098	msrAB		COG0225	Peptide methionine sulfoxide reductase MsrA/MsrB
AOELHHFP_00208	CDS	1023				hypothetical protein
AOELHHFP_00209	CDS	363				hypothetical protein
AOELHHFP_00210	CDS	1365	phr	4.1.99.3	COG0415	Deoxyribodipyrimidine photo-lyase
AOELHHFP_00211	CDS	1554				hypothetical protein
AOELHHFP_00212	CDS	963				hypothetical protein
AOELHHFP_00213	CDS	2460	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
AOELHHFP_00214	CDS	384				hypothetical protein
AOELHHFP_00215	CDS	1092				hypothetical protein
AOELHHFP_00216	CDS	483	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
AOELHHFP_00217	CDS	300				hypothetical protein
AOELHHFP_00218	CDS	498				hypothetical protein
AOELHHFP_00219	CDS	1152	mdtL			Multidrug resistance protein MdtL
AOELHHFP_00220	CDS	252				hypothetical protein
AOELHHFP_00221	CDS	645				hypothetical protein
AOELHHFP_00222	CDS	1734				Bacteriohemerythrin
AOELHHFP_00223	CDS	1200				hypothetical protein
AOELHHFP_00224	CDS	1011	tmpC_1		COG1744	Membrane lipoprotein TmpC
AOELHHFP_00225	CDS	1050				hypothetical protein
AOELHHFP_00226	CDS	2115	rsxB	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
AOELHHFP_00227	CDS	576	rsxA	7.-.-.-	COG4657	Ion-translocating oxidoreductase complex subunit A
AOELHHFP_00228	CDS	687	rsxE	7.-.-.-		Ion-translocating oxidoreductase complex subunit E
AOELHHFP_00229	CDS	570	rsxG	7.-.-.-		Ion-translocating oxidoreductase complex subunit G
AOELHHFP_00230	CDS	972	rnfD	7.2.1.2	COG4658	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit D
AOELHHFP_00231	CDS	1146	rnfC	7.1.1.-	COG4656	Proton-translocating ferredoxin:NAD(+) oxidoreductase complex subunit C
AOELHHFP_00232	CDS	477				hypothetical protein
AOELHHFP_00233	CDS	651				hypothetical protein
AOELHHFP_00234	CDS	1380	pctC_1		COG0840	Methyl-accepting chemotaxis protein PctC
AOELHHFP_00235	CDS	1944				hypothetical protein
AOELHHFP_00236	CDS	798	fetB		COG0390	putative iron export permease protein FetB
AOELHHFP_00237	CDS	690	fetA	3.6.3.-	COG4619	putative iron export ATP-binding protein FetA
AOELHHFP_00238	CDS	225				hypothetical protein
AOELHHFP_00239	CDS	1323	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
AOELHHFP_00240	CDS	738				hypothetical protein
AOELHHFP_00241	CDS	2436				hypothetical protein
AOELHHFP_00242	CDS	1404	ttdT		COG0471	L-tartrate/succinate antiporter
AOELHHFP_00243	CDS	1224	gltD_1	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
AOELHHFP_00244	CDS	657	nasD	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
AOELHHFP_00245	CDS	765				hypothetical protein
AOELHHFP_00246	CDS	774				hypothetical protein
AOELHHFP_00247	CDS	348				hypothetical protein
AOELHHFP_00248	CDS	207				hypothetical protein
AOELHHFP_00249	CDS	852	mosB			Molybdenum storage protein subunit beta
AOELHHFP_00250	CDS	1323				hypothetical protein
AOELHHFP_00251	CDS	237				hypothetical protein
AOELHHFP_00252	CDS	660				hypothetical protein
AOELHHFP_00253	CDS	561				hypothetical protein
AOELHHFP_00254	CDS	1638				hypothetical protein
AOELHHFP_00255	CDS	921	xerC_2		COG4974	Tyrosine recombinase XerC
AOELHHFP_00256	CDS	1095	hisC_2	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
AOELHHFP_00257	CDS	672	cmk	2.7.4.25	COG0283	Cytidylate kinase
AOELHHFP_00258	CDS	1446	cof	3.6.1.-		HMP-PP phosphatase
AOELHHFP_00259	CDS	465	rnhA	3.1.26.4	COG0328	Ribonuclease HI
AOELHHFP_00260	CDS	570				hypothetical protein
AOELHHFP_00261	CDS	1368	algC	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
AOELHHFP_00262	CDS	1044				hypothetical protein
AOELHHFP_00263	CDS	1107				hypothetical protein
AOELHHFP_00264	CDS	858	hflC		COG0330	Modulator of FtsH protease HflC
AOELHHFP_00265	CDS	1125	glf	5.4.99.9	COG0562	UDP-galactopyranose mutase
AOELHHFP_00266	CDS	1698				hypothetical protein
AOELHHFP_00267	CDS	1194	hemW		COG0635	Heme chaperone HemW
AOELHHFP_00268	CDS	834				hypothetical protein
AOELHHFP_00269	CDS	543	queH	1.17.99.6	COG1636	Epoxyqueuosine reductase QueH
AOELHHFP_00270	CDS	1473	rne	3.1.26.12	COG1530	Ribonuclease E
AOELHHFP_00271	CDS	783				hypothetical protein
AOELHHFP_00272	CDS	264				hypothetical protein
AOELHHFP_00273	CDS	936	trmI	2.1.1.220	COG2519	tRNA (adenine(58)-N(1))-methyltransferase TrmI
AOELHHFP_00274	CDS	288				hypothetical protein
AOELHHFP_00275	CDS	222				hypothetical protein
AOELHHFP_00276	CDS	162				hypothetical protein
AOELHHFP_00277	CDS	768				hypothetical protein
AOELHHFP_00278	CDS	261				hypothetical protein
AOELHHFP_00279	CDS	237				hypothetical protein
AOELHHFP_00280	CDS	396				hypothetical protein
AOELHHFP_00281	CDS	738	COQ5_2	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
AOELHHFP_00282	CDS	1647	acsA	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
AOELHHFP_00283	CDS	558				hypothetical protein
AOELHHFP_00284	CDS	1647	fadD3	6.2.1.41	COG0318	3-[(3aS,4S,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl:CoA ligase
AOELHHFP_00285	CDS	567	sutR		COG1396	HTH-type transcriptional regulator SutR
AOELHHFP_00286	CDS	762	lapB			Lipopolysaccharide assembly protein B
AOELHHFP_00287	CDS	1293	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
AOELHHFP_00288	CDS	819				hypothetical protein
AOELHHFP_00289	CDS	951	fmt_1	2.1.2.9		Methionyl-tRNA formyltransferase
AOELHHFP_00290	CDS	513	def	3.5.1.88		Peptide deformylase
AOELHHFP_00291	CDS	1824	aspS	6.1.1.12		Aspartate--tRNA ligase
AOELHHFP_00292	CDS	1239	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
AOELHHFP_00293	CDS	471				hypothetical protein
AOELHHFP_00294	CDS	138				hypothetical protein
AOELHHFP_00295	CDS	102				hypothetical protein
AOELHHFP_00296	CDS	885				hypothetical protein
AOELHHFP_00297	CDS	924	cysK1	2.5.1.47	COG0031	O-acetylserine sulfhydrylase
AOELHHFP_00298	CDS	1191	nifS	2.8.1.7	COG1104	Cysteine desulfurase NifS
AOELHHFP_00299	CDS	840	nfuA			Fe/S biogenesis protein NfuA
AOELHHFP_00300	CDS	1089	buk2	2.7.2.7	COG3426	putative butyrate kinase 2
AOELHHFP_00301	CDS	645				hypothetical protein
AOELHHFP_00302	CDS	300				hypothetical protein
AOELHHFP_00303	CDS	300				hypothetical protein
AOELHHFP_00304	CDS	273				hypothetical protein
AOELHHFP_00305	CDS	411				hypothetical protein
AOELHHFP_00306	CDS	606				hypothetical protein
AOELHHFP_00307	CDS	315				hypothetical protein
AOELHHFP_00308	CDS	444				hypothetical protein
AOELHHFP_00309	CDS	414				hypothetical protein
AOELHHFP_00310	CDS	2589				hypothetical protein
AOELHHFP_00311	CDS	585	betI			HTH-type transcriptional regulator BetI
AOELHHFP_00312	CDS	636				hypothetical protein
AOELHHFP_00313	CDS	1044				hypothetical protein
AOELHHFP_00314	CDS	6414	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
AOELHHFP_00315	CDS	975				hypothetical protein
AOELHHFP_00316	CDS	1602	prfC		COG4108	Peptide chain release factor 3
AOELHHFP_00317	CDS	597	rnd	3.1.13.5		Ribonuclease D
AOELHHFP_00318	CDS	1158				hypothetical protein
AOELHHFP_00319	CDS	960				hypothetical protein
AOELHHFP_00320	CDS	270				hypothetical protein
AOELHHFP_00321	CDS	849	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
AOELHHFP_00322	CDS	687				hypothetical protein
AOELHHFP_00323	CDS	1389	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
AOELHHFP_00324	CDS	1212	serB	3.1.3.3		Phosphoserine phosphatase
AOELHHFP_00325	CDS	825				hypothetical protein
AOELHHFP_00326	CDS	324				hypothetical protein
AOELHHFP_00327	CDS	2535	der_2			GTPase Der
AOELHHFP_00328	CDS	330				hypothetical protein
AOELHHFP_00329	CDS	990				hypothetical protein
AOELHHFP_00330	CDS	222				hypothetical protein
AOELHHFP_00331	CDS	432	fur		COG0735	Ferric uptake regulation protein
AOELHHFP_00332	CDS	348				hypothetical protein
AOELHHFP_00333	CDS	2208	ctpC_1	3.6.3.-	COG2217	Manganese-exporting P-type ATPase
AOELHHFP_00334	CDS	315				hypothetical protein
AOELHHFP_00335	CDS	756				hypothetical protein
AOELHHFP_00336	CDS	318				hypothetical protein
AOELHHFP_00337	CDS	267				hypothetical protein
AOELHHFP_00338	CDS	2121	ctpC_2	3.6.3.-	COG2217	Manganese-exporting P-type ATPase
AOELHHFP_00339	CDS	717				hypothetical protein
AOELHHFP_00340	CDS	1053	rlmN	2.1.1.192	COG0820	Dual-specificity RNA methyltransferase RlmN
AOELHHFP_00341	CDS	1935	arnT	2.4.2.43		Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
AOELHHFP_00342	CDS	2676				hypothetical protein
AOELHHFP_00343	CDS	243				hypothetical protein
AOELHHFP_00344	CDS	1806	phoR	2.7.13.3	COG0642	Alkaline phosphatase synthesis sensor protein PhoR
AOELHHFP_00345	CDS	1236	pitA		COG0306	Low-affinity inorganic phosphate transporter 1
AOELHHFP_00346	CDS	678				hypothetical protein
AOELHHFP_00347	CDS	336	emrE		COG2076	Multidrug transporter EmrE
AOELHHFP_00348	CDS	204				hypothetical protein
AOELHHFP_00349	CDS	1869	acs	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
AOELHHFP_00350	CDS	867	ypdB		COG3279	Transcriptional regulatory protein YpdB
AOELHHFP_00351	CDS	390	perR		COG0735	Transcriptional regulator PerR
AOELHHFP_00352	CDS	576	rbr		COG1592	Rubrerythrin
AOELHHFP_00353	CDS	384	dfx	1.15.1.2	COG2033	Desulfoferrodoxin
AOELHHFP_00354	CDS	180	rd2_1		COG1773	Rubredoxin-2
AOELHHFP_00355	CDS	159	rd	1.-.-.-	COG1773	Rubredoxin
AOELHHFP_00356	CDS	1206	roo	1.-.-.-		Rubredoxin-oxygen oxidoreductase
AOELHHFP_00357	CDS	696				hypothetical protein
AOELHHFP_00358	CDS	1314				hypothetical protein
AOELHHFP_00359	CDS	1014	cydB	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
AOELHHFP_00360	CDS	507	ftnA	1.16.3.2		Bacterial non-heme ferritin
AOELHHFP_00361	CDS	783				hypothetical protein
AOELHHFP_00362	CDS	3036	czcA			Cobalt-zinc-cadmium resistance protein CzcA
AOELHHFP_00363	CDS	1125	ttgD			Toluene efflux pump periplasmic linker protein TtgD
AOELHHFP_00364	CDS	588				hypothetical protein
AOELHHFP_00365	CDS	141				hypothetical protein
AOELHHFP_00366	CDS	417	arfB	3.1.1.29	COG1186	Peptidyl-tRNA hydrolase ArfB
AOELHHFP_00367	CDS	360				hypothetical protein
AOELHHFP_00368	CDS	483				hypothetical protein
AOELHHFP_00369	CDS	678	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
AOELHHFP_00370	CDS	1281				hypothetical protein
AOELHHFP_00371	CDS	858	yciV	3.1.13.-	COG0613	5'-3' exoribonuclease
AOELHHFP_00372	CDS	186				hypothetical protein
AOELHHFP_00373	CDS	432	slyD	5.2.1.8	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD
AOELHHFP_00374	CDS	414				18 kDa heat shock protein
AOELHHFP_00375	CDS	348	hspA		COG0071	Spore protein SP21
AOELHHFP_00376	CDS	585		5.2.1.8		Peptidyl-prolyl cis-trans isomerase cyp18
AOELHHFP_00377	CDS	1023				hypothetical protein
AOELHHFP_00378	CDS	462	aldB	4.1.1.5	COG3527	Alpha-acetolactate decarboxylase
AOELHHFP_00379	CDS	315				hypothetical protein
AOELHHFP_00380	CDS	2748	uvrA			UvrABC system protein A
AOELHHFP_00381	CDS	240				hypothetical protein
AOELHHFP_00382	CDS	1191	gbsB	1.1.1.-	COG1454	Choline dehydrogenase
AOELHHFP_00383	CDS	330				hypothetical protein
AOELHHFP_00384	CDS	861	folD			Bifunctional protein FolD protein
AOELHHFP_00385	CDS	1293	eno	4.2.1.11	COG0148	Enolase
AOELHHFP_00386	CDS	786	coaX	2.7.1.33	COG1521	Type III pantothenate kinase
AOELHHFP_00387	CDS	621				hypothetical protein
AOELHHFP_00388	CDS	1428	htpG_1		COG0326	Chaperone protein HtpG
AOELHHFP_00389	CDS	399	htpG_2		COG0326	Chaperone protein HtpG
AOELHHFP_00390	CDS	366				hypothetical protein
AOELHHFP_00391	CDS	366	phoP_1		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
AOELHHFP_00392	CDS	504	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
AOELHHFP_00393	CDS	1272	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
AOELHHFP_00394	CDS	2538	glnD		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
AOELHHFP_00395	CDS	339	glnB		COG0347	Nitrogen regulatory protein P-II
AOELHHFP_00396	CDS	1203	nrgA			Ammonium transporter
AOELHHFP_00397	CDS	954	znuA_2		COG0803	High-affinity zinc uptake system binding-protein ZnuA
AOELHHFP_00398	CDS	237				hypothetical protein
AOELHHFP_00399	CDS	1536	norR_1			Anaerobic nitric oxide reductase transcription regulator NorR
AOELHHFP_00400	CDS	1665				hypothetical protein
AOELHHFP_00401	CDS	1275				hypothetical protein
AOELHHFP_00402	CDS	1578				hypothetical protein
AOELHHFP_00403	CDS	885	ubiA	2.5.1.39	COG0382	4-hydroxybenzoate octaprenyltransferase
AOELHHFP_00404	CDS	444				hypothetical protein
AOELHHFP_00405	CDS	1269	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
