locus_tag	ftype	length_bp	gene	EC_number	COG	product
CGKOAMII_00067	CDS	999	gapA	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase 1
CGKOAMII_00068	CDS	552	nadD	2.7.7.18	COG1057	putative nicotinate-nucleotide adenylyltransferase
CGKOAMII_00069	CDS	324	rsfS		COG0799	Ribosomal silencing factor RsfS
CGKOAMII_00070	CDS	132				hypothetical protein
CGKOAMII_00071	CDS	1590	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
CGKOAMII_00072	CDS	231	tatA			Sec-independent protein translocase protein TatA
CGKOAMII_00073	CDS	387	crcB		COG0239	Putative fluoride ion transporter CrcB
CGKOAMII_00074	CDS	678	plsC	2.3.1.51	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
CGKOAMII_00075	CDS	1161				hypothetical protein
CGKOAMII_00076	CDS	672	purQ	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
CGKOAMII_00077	CDS	246	purS	6.3.5.3	COG1828	Phosphoribosylformylglycinamidine synthase subunit PurS
CGKOAMII_00078	CDS	714	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
CGKOAMII_00079	CDS	1293	ctpA	3.4.21.102	COG0793	Carboxy-terminal processing protease CtpA
CGKOAMII_00080	CDS	582				hypothetical protein
CGKOAMII_00081	CDS	975	pgbB			Plasminogen-binding protein PgbB
CGKOAMII_00082	CDS	1194				hypothetical protein
CGKOAMII_00083	CDS	1002	truD	5.4.99.27	COG0585	tRNA pseudouridine synthase D
CGKOAMII_00084	CDS	345				hypothetical protein
CGKOAMII_00085	CDS	498				hypothetical protein
CGKOAMII_00086	CDS	2760	uvrB			UvrABC system protein B
CGKOAMII_00087	CDS	840	fbp	3.1.3.11	COG0158	Fructose-1,6-bisphosphatase class 1
CGKOAMII_00088	CDS	978	pfkA	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase
CGKOAMII_00089	CDS	393				hypothetical protein
CGKOAMII_00090	CDS	1155				hypothetical protein
CGKOAMII_00091	CDS	2868				hypothetical protein
CGKOAMII_00092	tRNA	77				tRNA-Met(cat)
CGKOAMII_00093	tRNA	75				tRNA-Gln(ttg)
CGKOAMII_00094	tRNA	77				tRNA-Gly(tcc)
CGKOAMII_00095	tRNA	85				tRNA-Leu(tag)
CGKOAMII_00096	tRNA	77				tRNA-Arg(tct)
CGKOAMII_00097	tRNA	77				tRNA-His(gtg)
CGKOAMII_00098	tRNA	78				tRNA-Pro(tgg)
CGKOAMII_00099	CDS	780	thiG	2.8.1.10	COG2022	Thiazole synthase
CGKOAMII_00100	CDS	312	cutA		COG1324	Divalent-cation tolerance protein CutA
CGKOAMII_00101	CDS	1386	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
CGKOAMII_00102	CDS	366				hypothetical protein
CGKOAMII_00103	CDS	345				hypothetical protein
CGKOAMII_00104	CDS	1017	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
CGKOAMII_00105	CDS	567				hypothetical protein
CGKOAMII_00106	CDS	432				hypothetical protein
CGKOAMII_00107	CDS	279				hypothetical protein
CGKOAMII_00108	CDS	1068	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
CGKOAMII_00109	CDS	765				hypothetical protein
CGKOAMII_00110	CDS	1062				hypothetical protein
CGKOAMII_00111	CDS	1266	rutD	3.5.1.-		Putative aminoacrylate hydrolase RutD
CGKOAMII_00112	CDS	351				hypothetical protein
CGKOAMII_00113	CDS	639				hypothetical protein
CGKOAMII_00114	CDS	1122	fabF	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
CGKOAMII_00115	CDS	255	acpP			Acyl carrier protein
CGKOAMII_00116	CDS	1218	kmo	1.14.13.9		Kynurenine 3-monooxygenase
CGKOAMII_00117	CDS	321				hypothetical protein
CGKOAMII_00118	CDS	705	ppm1	2.4.1.-		Polyprenol monophosphomannose synthase
CGKOAMII_00119	CDS	867				hypothetical protein
CGKOAMII_00120	CDS	1521	hutH_1	4.3.1.3	COG2986	Histidine ammonia-lyase
CGKOAMII_00121	CDS	702	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase
CGKOAMII_00122	CDS	540				hypothetical protein
CGKOAMII_00123	CDS	474				hypothetical protein
CGKOAMII_00124	CDS	2112				hypothetical protein
CGKOAMII_00125	CDS	1215	menE	6.2.1.26		2-succinylbenzoate--CoA ligase
CGKOAMII_00126	CDS	864	lnrL_1	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
CGKOAMII_00127	CDS	1161	lnrM		COG0842	Linearmycin resistance permease protein LnrM
CGKOAMII_00128	CDS	267				hypothetical protein
CGKOAMII_00129	CDS	1149				hypothetical protein
CGKOAMII_00130	CDS	210				hypothetical protein
CGKOAMII_00131	CDS	606				hypothetical protein
CGKOAMII_00132	CDS	990				hypothetical protein
CGKOAMII_00133	CDS	396				hypothetical protein
CGKOAMII_00134	CDS	1137	fabH	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
CGKOAMII_00135	CDS	960				hypothetical protein
CGKOAMII_00136	CDS	951				hypothetical protein
CGKOAMII_00137	CDS	1329				hypothetical protein
CGKOAMII_00138	CDS	321				hypothetical protein
CGKOAMII_00139	CDS	1572				hypothetical protein
CGKOAMII_00140	CDS	522				hypothetical protein
CGKOAMII_00141	CDS	1809	thrZ	6.1.1.3	COG0441	Threonine--tRNA ligase 2
CGKOAMII_00142	CDS	540	infC			Translation initiation factor IF-3
CGKOAMII_00143	CDS	198	rpmI		COG0291	50S ribosomal protein L35
CGKOAMII_00144	CDS	360	rplT		COG0292	50S ribosomal protein L20
CGKOAMII_00145	CDS	1026	yhhT		COG0628	Putative transport protein YhhT
CGKOAMII_00146	CDS	1188	glpE	2.8.1.1		Thiosulfate sulfurtransferase GlpE
CGKOAMII_00147	CDS	1182				hypothetical protein
CGKOAMII_00148	CDS	564	ttrB		COG0437	Tetrathionate reductase subunit B
CGKOAMII_00149	CDS	2448	phsA	1.8.5.5	COG0243	Thiosulfate reductase molybdopterin-containing subunit PhsA
CGKOAMII_00150	CDS	1137				hypothetical protein
CGKOAMII_00151	CDS	672				hypothetical protein
CGKOAMII_00152	CDS	570				hypothetical protein
CGKOAMII_00153	CDS	1485	sqr	1.8.5.4	COG0446	Sulfide-quinone reductase
CGKOAMII_00154	CDS	579	mobA	2.7.7.77	COG0746	putative molybdenum cofactor guanylyltransferase
CGKOAMII_00155	CDS	1281	dmdA	4.2.1.85		2,3-dimethylmalate dehydratase large subunit
CGKOAMII_00156	CDS	465	lspA	3.4.23.36		Lipoprotein signal peptidase
CGKOAMII_00157	CDS	1335	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
CGKOAMII_00158	CDS	261				hypothetical protein
CGKOAMII_00159	CDS	1068	prfA		COG0216	Peptide chain release factor RF1
CGKOAMII_00160	CDS	303				hypothetical protein
CGKOAMII_00161	CDS	186				hypothetical protein
CGKOAMII_00162	CDS	768				hypothetical protein
CGKOAMII_00163	CDS	1056	sphX		COG0226	Protein SphX
CGKOAMII_00164	CDS	1725				hypothetical protein
CGKOAMII_00165	CDS	930	pstC1		COG0573	Phosphate transport system permease protein PstC 1
CGKOAMII_00166	CDS	1005				hypothetical protein
CGKOAMII_00167	CDS	237				hypothetical protein
CGKOAMII_00168	CDS	777	pstB3	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
CGKOAMII_00169	CDS	669				hypothetical protein
CGKOAMII_00170	CDS	675	walR		COG0745	Transcriptional regulatory protein WalR
CGKOAMII_00171	CDS	1377	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
CGKOAMII_00172	CDS	420	rplM		COG0102	50S ribosomal protein L13
CGKOAMII_00173	CDS	390	rpsI		COG0103	30S ribosomal protein S9
CGKOAMII_00174	CDS	1500	appA			Oligopeptide-binding protein AppA
CGKOAMII_00175	CDS	654		3.1.3.5	COG0546	5'-nucleotidase
CGKOAMII_00176	CDS	3660		1.2.7.1	COG0674	Pyruvate:ferredoxin oxidoreductase
CGKOAMII_00177	CDS	1284				hypothetical protein
CGKOAMII_00178	CDS	186				hypothetical protein
CGKOAMII_00179	CDS	612	rhtB_1		COG1280	Homoserine/homoserine lactone efflux protein
CGKOAMII_00180	CDS	516	luxS	4.4.1.21	COG1854	S-ribosylhomocysteine lyase
CGKOAMII_00181	CDS	441				hypothetical protein
CGKOAMII_00182	CDS	738	mnmC	2.1.1.61		tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
CGKOAMII_00183	CDS	663	regX3		COG0745	Sensory transduction protein regX3
CGKOAMII_00184	CDS	1218				hypothetical protein
CGKOAMII_00185	CDS	1611				hypothetical protein
CGKOAMII_00186	CDS	840	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
CGKOAMII_00187	CDS	813				Bacteriohemerythrin
CGKOAMII_00188	CDS	228				hypothetical protein
CGKOAMII_00189	CDS	1287	ggt	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
CGKOAMII_00190	CDS	1080		6.3.2.2	COG2170	Putative glutamate--cysteine ligase 2
CGKOAMII_00191	CDS	237				hypothetical protein
CGKOAMII_00192	CDS	177				hypothetical protein
CGKOAMII_00193	CDS	237				hypothetical protein
CGKOAMII_00194	CDS	2553	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
CGKOAMII_00195	CDS	1665	rcsC	2.7.13.3		Sensor histidine kinase RcsC
CGKOAMII_00196	CDS	1653				hypothetical protein
CGKOAMII_00197	CDS	687	mprA_1			Response regulator MprA
CGKOAMII_00198	CDS	513				hypothetical protein
CGKOAMII_00199	CDS	2421	dmsA	1.7.2.3	COG0243	Dimethyl sulfoxide/trimethylamine N-oxide reductase
CGKOAMII_00200	CDS	1167				hypothetical protein
CGKOAMII_00201	CDS	858				hypothetical protein
CGKOAMII_00202	CDS	3474	metH	2.1.1.13	COG0646	Methionine synthase
CGKOAMII_00203	CDS	597				hypothetical protein
CGKOAMII_00204	CDS	921	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
CGKOAMII_00205	CDS	1089				hypothetical protein
CGKOAMII_00206	CDS	684	hisI	3.5.4.19		Histidine biosynthesis bifunctional protein HisIE
CGKOAMII_00207	CDS	1185	apbC		COG0489	Iron-sulfur cluster carrier protein
CGKOAMII_00208	CDS	606				hypothetical protein
CGKOAMII_00209	CDS	1356	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
CGKOAMII_00210	CDS	924				hypothetical protein
CGKOAMII_00211	CDS	822				hypothetical protein
CGKOAMII_00212	CDS	1122	ispDF		COG0245	Bifunctional enzyme IspD/IspF
CGKOAMII_00213	CDS	885				hypothetical protein
CGKOAMII_00214	CDS	471	pgpA	3.1.3.27	COG1267	Phosphatidylglycerophosphatase A
CGKOAMII_00215	CDS	747				hypothetical protein
CGKOAMII_00216	CDS	1125	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
CGKOAMII_00217	CDS	552				hypothetical protein
CGKOAMII_00218	CDS	1251	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
CGKOAMII_00219	CDS	846	hisZ			ATP phosphoribosyltransferase regulatory subunit
CGKOAMII_00220	CDS	1110		2.6.1.51	COG0075	Serine-pyruvate aminotransferase
CGKOAMII_00221	CDS	186				hypothetical protein
CGKOAMII_00222	CDS	624	rhtB_2		COG1280	Homoserine/homoserine lactone efflux protein
CGKOAMII_00223	CDS	450	mhqR		COG1846	HTH-type transcriptional regulator MhqR
CGKOAMII_00224	CDS	498	azoR	1.7.1.17		FMN-dependent NADH-azoreductase
CGKOAMII_00225	CDS	708	yhhW	1.13.11.24	COG1741	Quercetin 2,3-dioxygenase
CGKOAMII_00226	CDS	1755	sasA_4	2.7.-.-		Adaptive-response sensory-kinase SasA
CGKOAMII_00227	CDS	378				hypothetical protein
CGKOAMII_00228	CDS	381				hypothetical protein
CGKOAMII_00229	CDS	93				hypothetical protein
CGKOAMII_00230	CDS	996	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
CGKOAMII_00231	CDS	543	speE	2.5.1.16	COG0421	Polyamine aminopropyltransferase
CGKOAMII_00232	CDS	591	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
CGKOAMII_00233	CDS	741	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
CGKOAMII_00234	CDS	744				hypothetical protein
CGKOAMII_00235	CDS	1170	purT	2.1.2.-	COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase
CGKOAMII_00236	CDS	606				hypothetical protein
CGKOAMII_00237	CDS	1140				hypothetical protein
CGKOAMII_00238	CDS	1137				hypothetical protein
CGKOAMII_00239	CDS	255				hypothetical protein
CGKOAMII_00240	CDS	393				hypothetical protein
CGKOAMII_00241	CDS	2223				hypothetical protein
CGKOAMII_00242	CDS	459				hypothetical protein
CGKOAMII_00243	tRNA	77				tRNA-Arg(tcg)
CGKOAMII_00244	CDS	804				hypothetical protein
CGKOAMII_00245	CDS	921	COQ2	2.5.1.39		4-hydroxybenzoate polyprenyltransferase, mitochondrial
CGKOAMII_00246	CDS	876	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
CGKOAMII_00247	CDS	240	rpmE2		COG0254	50S ribosomal protein L31 type B
CGKOAMII_00248	CDS	807	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
CGKOAMII_00249	CDS	1986				hypothetical protein
CGKOAMII_00250	CDS	681		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
CGKOAMII_00251	CDS	819				hypothetical protein
CGKOAMII_00252	CDS	1209	alaC	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaC
CGKOAMII_00253	CDS	1260	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
CGKOAMII_00254	CDS	426				hypothetical protein
CGKOAMII_00255	CDS	1023				hypothetical protein
CGKOAMII_00256	CDS	2643	btuB_1			Vitamin B12 transporter BtuB
CGKOAMII_00257	CDS	564				hypothetical protein
CGKOAMII_00258	CDS	1374	dctM		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
CGKOAMII_00259	CDS	114				hypothetical protein
CGKOAMII_00260	CDS	2841	lutA_1			Lactate utilization protein A
CGKOAMII_00261	CDS	825				hypothetical protein
CGKOAMII_00262	CDS	1428	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
CGKOAMII_00263	CDS	894	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
CGKOAMII_00264	CDS	327				hypothetical protein
CGKOAMII_00265	CDS	213				hypothetical protein
CGKOAMII_00266	CDS	3162				hypothetical protein
CGKOAMII_00267	CDS	1239				hypothetical protein
CGKOAMII_00268	CDS	1110				hypothetical protein
CGKOAMII_00269	CDS	792				hypothetical protein
CGKOAMII_00270	CDS	678				hypothetical protein
CGKOAMII_00271	CDS	1266				hypothetical protein
CGKOAMII_00272	CDS	2754				hypothetical protein
CGKOAMII_00273	CDS	402				hypothetical protein
CGKOAMII_00274	CDS	1578				hypothetical protein
CGKOAMII_00275	CDS	699	fetB		COG0390	putative iron export permease protein FetB
CGKOAMII_00276	CDS	342	hxlR_1		COG1733	HTH-type transcriptional activator HxlR
CGKOAMII_00277	CDS	975	acuI	1.3.1.84	COG0604	putative acrylyl-CoA reductase AcuI
CGKOAMII_00278	CDS	594				hypothetical protein
CGKOAMII_00279	CDS	972			COG2220	putative protein
CGKOAMII_00280	CDS	774	isfD2	1.1.1.313	COG4221	Sulfoacetaldehyde reductase 2
CGKOAMII_00281	CDS	1410	calB	1.2.1.68		Coniferyl aldehyde dehydrogenase
CGKOAMII_00282	CDS	609				hypothetical protein
CGKOAMII_00283	CDS	357	hxlR_2		COG1733	HTH-type transcriptional activator HxlR
CGKOAMII_00284	CDS	318	trxA_2		COG0526	Thioredoxin
CGKOAMII_00285	CDS	1233	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
CGKOAMII_00286	CDS	630	rhtB_3		COG1280	Homoserine/homoserine lactone efflux protein
CGKOAMII_00287	CDS	1149				hypothetical protein
CGKOAMII_00288	CDS	744				hypothetical protein
CGKOAMII_00289	CDS	3093	swrC		COG0841	Swarming motility protein SwrC
CGKOAMII_00290	CDS	2142	hxuC		COG1629	Heme/hemopexin utilization protein C
CGKOAMII_00291	CDS	732	cseB		COG0745	Transcriptional regulatory protein CseB
CGKOAMII_00292	CDS	1755				hypothetical protein
CGKOAMII_00293	CDS	306				hypothetical protein
CGKOAMII_00294	CDS	1572				hypothetical protein
CGKOAMII_00295	CDS	516				hypothetical protein
CGKOAMII_00296	CDS	1344				hypothetical protein
CGKOAMII_00297	CDS	1317	sasA_5	2.7.-.-		Adaptive-response sensory-kinase SasA
CGKOAMII_00298	CDS	678	rssB			Regulator of RpoS
CGKOAMII_00299	CDS	543	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
CGKOAMII_00300	CDS	381				hypothetical protein
CGKOAMII_00301	CDS	321				hypothetical protein
CGKOAMII_00302	CDS	1407	algC	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
CGKOAMII_00303	CDS	723	yafV	3.5.1.3		Omega-amidase YafV
CGKOAMII_00304	CDS	447	yfkJ	3.1.3.48	COG0394	Low molecular weight protein-tyrosine-phosphatase YfkJ
CGKOAMII_00305	CDS	396				hypothetical protein
CGKOAMII_00306	CDS	756	pal			Peptidoglycan-associated lipoprotein
CGKOAMII_00307	CDS	720				hypothetical protein
CGKOAMII_00308	CDS	300				hypothetical protein
CGKOAMII_00309	CDS	390			COG0346	Virulence protein
CGKOAMII_00310	CDS	432				hypothetical protein
CGKOAMII_00311	CDS	93				hypothetical protein
CGKOAMII_00312	CDS	567				hypothetical protein
CGKOAMII_00313	CDS	537				hypothetical protein
CGKOAMII_00314	CDS	756				hypothetical protein
CGKOAMII_00315	CDS	1020	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
CGKOAMII_00316	CDS	2385	nrdA	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 1 subunit alpha
CGKOAMII_00317	CDS	1332	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
CGKOAMII_00318	CDS	903		5.4.99.-	COG0564	putative RNA pseudouridine synthase
CGKOAMII_00319	CDS	567				hypothetical protein
CGKOAMII_00320	CDS	774	mopA		COG2005	Molybdenum-pterin-binding protein MopA
CGKOAMII_00321	CDS	750	modA		COG0725	Molybdate-binding protein ModA
CGKOAMII_00322	CDS	402				hypothetical protein
CGKOAMII_00323	CDS	693	cysT			Sulfate transport system permease protein CysT
CGKOAMII_00324	CDS	849	potA	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
CGKOAMII_00325	CDS	417	yqaA		COG1238	Inner membrane protein YqaA
CGKOAMII_00326	CDS	903				hypothetical protein
CGKOAMII_00327	CDS	915				hypothetical protein
CGKOAMII_00328	CDS	501				hypothetical protein
CGKOAMII_00329	CDS	744				hypothetical protein
CGKOAMII_00330	CDS	876	rhaS_1			HTH-type transcriptional activator RhaS
CGKOAMII_00331	CDS	657				hypothetical protein
CGKOAMII_00332	CDS	495				hypothetical protein
CGKOAMII_00333	CDS	1593				hypothetical protein
CGKOAMII_00334	CDS	240				hypothetical protein
CGKOAMII_00335	CDS	495	btuB_2			Vitamin B12 transporter BtuB
CGKOAMII_00336	CDS	1653	btuB_3			Vitamin B12 transporter BtuB
CGKOAMII_00337	CDS	1695	sasA_6	2.7.-.-		Adaptive-response sensory-kinase SasA
CGKOAMII_00338	CDS	684	mprA_2		COG0745	Response regulator MprA
CGKOAMII_00339	CDS	600				hypothetical protein
CGKOAMII_00340	CDS	378	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
CGKOAMII_00341	CDS	1029	trxB_2	1.8.1.9	COG0492	Thioredoxin reductase
CGKOAMII_00342	CDS	339				hypothetical protein
CGKOAMII_00343	CDS	615	rhtB_4		COG1280	Homoserine/homoserine lactone efflux protein
CGKOAMII_00344	CDS	828	rhaS_2			HTH-type transcriptional activator RhaS
CGKOAMII_00345	CDS	630				hypothetical protein
CGKOAMII_00346	CDS	417	glxR	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
CGKOAMII_00347	CDS	414	Hgd	1.1.1.291		2-(hydroxymethyl)glutarate dehydrogenase
CGKOAMII_00348	CDS	399				hypothetical protein
CGKOAMII_00349	CDS	675	yxeN			putative amino-acid permease protein YxeN
CGKOAMII_00350	CDS	771	yxeM		COG0834	putative amino-acid-binding protein YxeM
CGKOAMII_00351	CDS	1125	garK	2.7.1.165	COG1929	Glycerate 2-kinase
CGKOAMII_00352	CDS	1809	tmoS	2.7.13.3		Sensor histidine kinase TmoS
CGKOAMII_00353	CDS	864	rhdA	2.8.1.1	COG2897	Thiosulfate sulfurtransferase
CGKOAMII_00354	CDS	1353				hypothetical protein
CGKOAMII_00355	CDS	1737	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
CGKOAMII_00356	CDS	447				hypothetical protein
CGKOAMII_00357	CDS	459				hypothetical protein
CGKOAMII_00358	CDS	201				hypothetical protein
CGKOAMII_00359	CDS	408				hypothetical protein
CGKOAMII_00360	CDS	486				hypothetical protein
CGKOAMII_00361	CDS	2322	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
CGKOAMII_00362	CDS	1071	dnaN		COG0592	Beta sliding clamp
CGKOAMII_00363	CDS	1308	dnaA		COG0593	Chromosomal replication initiator protein DnaA
CGKOAMII_00364	CDS	468	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
CGKOAMII_00365	CDS	576	purN	2.1.2.2		Phosphoribosylglycinamide formyltransferase
CGKOAMII_00366	CDS	1617	sasA_7	2.7.-.-		Adaptive-response sensory-kinase SasA
CGKOAMII_00367	CDS	606				hypothetical protein
CGKOAMII_00368	CDS	471				hypothetical protein
CGKOAMII_00369	CDS	936				hypothetical protein
CGKOAMII_00370	CDS	2367	pupA			Ferric-pseudobactin 358 receptor
CGKOAMII_00371	CDS	471	sigE_1		COG1595	ECF RNA polymerase sigma factor SigE
CGKOAMII_00372	CDS	978				hypothetical protein
CGKOAMII_00373	CDS	2508	fhuA		COG1629	Ferrichrome outer membrane transporter/phage receptor
CGKOAMII_00374	CDS	534	sigE_2		COG1595	ECF RNA polymerase sigma factor SigE
CGKOAMII_00375	CDS	978				hypothetical protein
CGKOAMII_00376	CDS	2280	btuB_4			Vitamin B12 transporter BtuB
