locus_tag	ftype	length_bp	gene	EC_number	COG	product
BEKNHBDL_00098	CDS	1332		3.4.21.-		putative CtpA-like serine protease
BEKNHBDL_00099	CDS	699			COG1136	putative ABC transporter ATP-binding protein
BEKNHBDL_00100	CDS	2508				hypothetical protein
BEKNHBDL_00101	CDS	1158				hypothetical protein
BEKNHBDL_00102	CDS	174				hypothetical protein
BEKNHBDL_00103	CDS	456				hypothetical protein
BEKNHBDL_00104	CDS	993	tycC			Tyrocidine synthase 3
BEKNHBDL_00105	CDS	2124	lgrD			Linear gramicidin synthase subunit D
BEKNHBDL_00106	CDS	645	rhtB		COG1280	Homoserine/homoserine lactone efflux protein
BEKNHBDL_00107	CDS	795		4.2.1.150	COG1024	Crotonyl-CoA hydratase
BEKNHBDL_00108	CDS	1569				hypothetical protein
BEKNHBDL_00109	CDS	1278				hypothetical protein
BEKNHBDL_00110	CDS	1419				hypothetical protein
BEKNHBDL_00111	CDS	852	nfo	3.1.21.2	COG0648	Endonuclease 4
BEKNHBDL_00112	CDS	2382				hypothetical protein
BEKNHBDL_00113	CDS	1158	sdaA	4.3.1.17	COG1760	L-serine dehydratase 1
BEKNHBDL_00114	CDS	795	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
BEKNHBDL_00115	CDS	450	dut	3.6.1.23		Deoxyuridine 5'-triphosphate nucleotidohydrolase
BEKNHBDL_00116	CDS	1338		3.4.24.-	COG0612	putative zinc protease
BEKNHBDL_00117	CDS	894	pnp_1	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
BEKNHBDL_00118	CDS	1236	pnp_2	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
BEKNHBDL_00119	CDS	270	rpsO			30S ribosomal protein S15
BEKNHBDL_00120	CDS	906	truB	5.4.99.25		tRNA pseudouridine synthase B
BEKNHBDL_00121	CDS	957	nrnA	3.1.-.-	COG0618	Bifunctional oligoribonuclease and PAP phosphatase NrnA
BEKNHBDL_00122	CDS	390	rbfA		COG0858	Ribosome-binding factor A
BEKNHBDL_00123	CDS	849	infB_1			Translation initiation factor IF-2
BEKNHBDL_00124	CDS	1119	infB_2			Translation initiation factor IF-2
BEKNHBDL_00125	CDS	216				hypothetical protein
BEKNHBDL_00126	CDS	639				hypothetical protein
BEKNHBDL_00127	CDS	1275	nusA		COG0195	Transcription termination/antitermination protein NusA
BEKNHBDL_00128	CDS	480	rimP		COG0779	Ribosome maturation factor RimP
BEKNHBDL_00129	CDS	2424	pheT_2	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
BEKNHBDL_00130	CDS	1011	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
BEKNHBDL_00131	CDS	351	rplT		COG0292	50S ribosomal protein L20
BEKNHBDL_00132	CDS	198	rpmI		COG0291	50S ribosomal protein L35
BEKNHBDL_00133	CDS	336	infC			Translation initiation factor IF-3
BEKNHBDL_00134	CDS	483	tadA_1	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
BEKNHBDL_00135	CDS	561				hypothetical protein
BEKNHBDL_00136	CDS	1056				Deoxyguanosinetriphosphate triphosphohydrolase-like protein
BEKNHBDL_00137	CDS	597				hypothetical protein
BEKNHBDL_00138	CDS	585				hypothetical protein
BEKNHBDL_00139	CDS	201				hypothetical protein
BEKNHBDL_00140	CDS	267				hypothetical protein
BEKNHBDL_00141	CDS	573				hypothetical protein
BEKNHBDL_00142	CDS	714				hypothetical protein
BEKNHBDL_00143	CDS	444	aprB			Adenylylsulfate reductase subunit beta
BEKNHBDL_00144	CDS	1311	aprA_1	1.8.99.2		Adenylylsulfate reductase subunit alpha
BEKNHBDL_00145	CDS	729	aprA_2	1.8.99.2		Adenylylsulfate reductase subunit alpha
BEKNHBDL_00146	CDS	729				hypothetical protein
BEKNHBDL_00147	CDS	564				hypothetical protein
BEKNHBDL_00148	CDS	2388				hypothetical protein
BEKNHBDL_00149	CDS	1185				hypothetical protein
BEKNHBDL_00150	CDS	360				hypothetical protein
BEKNHBDL_00151	CDS	648		1.8.3.7	COG1262	Formylglycine-generating enzyme
BEKNHBDL_00152	CDS	780				hypothetical protein
BEKNHBDL_00153	CDS	312	rplU		COG0261	50S ribosomal protein L21
BEKNHBDL_00154	CDS	255	rpmA		COG0211	50S ribosomal protein L27
BEKNHBDL_00155	CDS	264	obg_1	3.6.5.-		GTPase Obg
BEKNHBDL_00156	CDS	423	obg_2	3.6.5.-	COG0536	GTPase Obg
BEKNHBDL_00157	CDS	1131	proB	2.7.2.11	COG0263	Glutamate 5-kinase
BEKNHBDL_00158	CDS	1251	proA	1.2.1.41		Gamma-glutamyl phosphate reductase
BEKNHBDL_00159	CDS	642	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
BEKNHBDL_00160	CDS	435	rsfS			Ribosomal silencing factor RsfS
BEKNHBDL_00161	CDS	1533	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
BEKNHBDL_00162	CDS	510				hypothetical protein
BEKNHBDL_00163	CDS	675				hypothetical protein
BEKNHBDL_00164	CDS	1038				hypothetical protein
BEKNHBDL_00165	CDS	843	cheR	2.1.1.80		Chemotaxis protein methyltransferase
BEKNHBDL_00166	CDS	2151				hypothetical protein
BEKNHBDL_00167	CDS	480	cheD_1	3.5.1.44	COG1871	Chemoreceptor glutamine deamidase CheD
BEKNHBDL_00168	CDS	849				hypothetical protein
BEKNHBDL_00169	CDS	432	cheY_1		COG0784	Chemotaxis protein CheY 
BEKNHBDL_00170	CDS	462				hypothetical protein
BEKNHBDL_00171	CDS	936	cheB_1	3.1.1.61	COG2201	Protein-glutamate methylesterase/protein-glutamine glutaminase
BEKNHBDL_00172	CDS	633				hypothetical protein
BEKNHBDL_00173	CDS	837	rcsC_5	2.7.13.3		Sensor histidine kinase RcsC
BEKNHBDL_00174	CDS	1533	pccB	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
BEKNHBDL_00175	CDS	192				hypothetical protein
BEKNHBDL_00176	CDS	1947	cfiA	6.4.1.7	COG0511	2-oxoglutarate carboxylase large subunit
BEKNHBDL_00177	CDS	360				hypothetical protein
BEKNHBDL_00178	CDS	1164	nifS	2.8.1.7	COG1104	Cysteine desulfurase NifS
BEKNHBDL_00179	CDS	831	nfuA			Fe/S biogenesis protein NfuA
BEKNHBDL_00180	CDS	840				hypothetical protein
BEKNHBDL_00181	CDS	807				hypothetical protein
BEKNHBDL_00182	CDS	810				hypothetical protein
BEKNHBDL_00183	CDS	420				hypothetical protein
BEKNHBDL_00184	CDS	1083				hypothetical protein
BEKNHBDL_00185	CDS	522	nudL	3.6.1.-		putative Nudix hydrolase NudL
BEKNHBDL_00186	CDS	756				hypothetical protein
BEKNHBDL_00187	CDS	771	fliY_1		COG0834	L-cystine-binding protein FliY
BEKNHBDL_00188	CDS	672	artQ		COG0765	Arginine transport system permease protein ArtQ
BEKNHBDL_00189	CDS	723	glnQ_1			Glutamine transport ATP-binding protein GlnQ
BEKNHBDL_00190	CDS	1182				hypothetical protein
BEKNHBDL_00191	CDS	807				hypothetical protein
BEKNHBDL_00192	tRNA	74				tRNA-Gln(ctg)
BEKNHBDL_00193	CDS	1395	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
BEKNHBDL_00194	CDS	645	ribB	4.1.99.12	COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase
BEKNHBDL_00195	CDS	186	rpmF		COG0333	50S ribosomal protein L32
BEKNHBDL_00196	CDS	231	acpP		COG0236	Acyl carrier protein
BEKNHBDL_00197	CDS	351				hypothetical protein
BEKNHBDL_00198	CDS	429	rpiB	5.3.1.6	COG0698	Ribose-5-phosphate isomerase B
BEKNHBDL_00199	CDS	915	glyA_1	2.1.2.1		Serine hydroxymethyltransferase
BEKNHBDL_00200	CDS	348	glyA_2	2.1.2.1	COG0112	Serine hydroxymethyltransferase
BEKNHBDL_00201	CDS	465	tadA_2	3.5.4.33		tRNA-specific adenosine deaminase
BEKNHBDL_00202	CDS	474	nrdR		COG1327	Transcriptional repressor NrdR
BEKNHBDL_00203	CDS	213				hypothetical protein
BEKNHBDL_00204	CDS	936	ribD		COG0117	Riboflavin biosynthesis protein RibD
BEKNHBDL_00205	CDS	654	ribE	2.5.1.9		Riboflavin synthase
BEKNHBDL_00206	CDS	1230	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
BEKNHBDL_00207	CDS	465	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
BEKNHBDL_00208	CDS	414	nusB		COG0781	Transcription antitermination protein NusB
BEKNHBDL_00209	CDS	549	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
BEKNHBDL_00210	CDS	438	mltF_1	4.2.2.-	COG4623	Membrane-bound lytic murein transglycosylase F
BEKNHBDL_00211	CDS	1026	lnpD	5.1.3.2		UDP-glucose 4-epimerase
BEKNHBDL_00212	CDS	333				hypothetical protein
BEKNHBDL_00213	CDS	1086				hypothetical protein
BEKNHBDL_00214	CDS	579				hypothetical protein
BEKNHBDL_00215	CDS	2277	bepA	3.4.-.-		Beta-barrel assembly-enhancing protease
BEKNHBDL_00216	CDS	864				hypothetical protein
BEKNHBDL_00217	CDS	2004				hypothetical protein
BEKNHBDL_00218	CDS	543				hypothetical protein
BEKNHBDL_00219	CDS	261				hypothetical protein
BEKNHBDL_00220	CDS	1212				hypothetical protein
BEKNHBDL_00221	CDS	1323				hypothetical protein
BEKNHBDL_00222	CDS	1077				hypothetical protein
BEKNHBDL_00223	CDS	939				hypothetical protein
BEKNHBDL_00224	CDS	1428				hypothetical protein
BEKNHBDL_00225	CDS	702				hypothetical protein
BEKNHBDL_00226	CDS	477				hypothetical protein
BEKNHBDL_00227	CDS	534				hypothetical protein
BEKNHBDL_00228	CDS	270				hypothetical protein
BEKNHBDL_00229	CDS	1272				hypothetical protein
BEKNHBDL_00230	CDS	570				hypothetical protein
BEKNHBDL_00231	CDS	789	dppA	3.4.11.-	COG2362	D-aminopeptidase
BEKNHBDL_00232	CDS	363				hypothetical protein
BEKNHBDL_00233	CDS	1317	lysA	4.1.1.20		Diaminopimelate decarboxylase
BEKNHBDL_00234	CDS	675				hypothetical protein
BEKNHBDL_00235	CDS	3918				hypothetical protein
BEKNHBDL_00236	CDS	1371				hypothetical protein
BEKNHBDL_00237	CDS	1008				hypothetical protein
BEKNHBDL_00238	CDS	1260				hypothetical protein
BEKNHBDL_00239	CDS	1152	tuaC	2.4.-.-	COG0438	Putative teichuronic acid biosynthesis glycosyltransferase TuaC
BEKNHBDL_00240	CDS	1113	bshA	2.4.1.-	COG0438	N-acetyl-alpha-D-glucosaminyl L-malate synthase
BEKNHBDL_00241	CDS	1308				hypothetical protein
BEKNHBDL_00242	CDS	438				hypothetical protein
BEKNHBDL_00243	CDS	837				hypothetical protein
BEKNHBDL_00244	CDS	444				hypothetical protein
BEKNHBDL_00245	CDS	369				hypothetical protein
BEKNHBDL_00246	CDS	1560	murJ			lipid II flippase MurJ
BEKNHBDL_00247	CDS	1140				hypothetical protein
BEKNHBDL_00248	CDS	1185				hypothetical protein
BEKNHBDL_00249	CDS	255				hypothetical protein
BEKNHBDL_00250	CDS	777				hypothetical protein
BEKNHBDL_00251	CDS	858				hypothetical protein
BEKNHBDL_00252	CDS	867				hypothetical protein
BEKNHBDL_00253	CDS	321				hypothetical protein
BEKNHBDL_00254	CDS	1101	wbpI	5.1.3.23	COG0381	UDP-2,3-diacetamido-2,3-dideoxy-D-glucuronate 2-epimerase
BEKNHBDL_00255	CDS	1266				hypothetical protein
BEKNHBDL_00256	CDS	546				hypothetical protein
BEKNHBDL_00257	CDS	237	wecA	2.7.8.40		UDP-N-acetylgalactosamine-undecaprenyl-phosphate N-acetylgalactosaminephosphotransferase
BEKNHBDL_00258	CDS	1035				hypothetical protein
BEKNHBDL_00259	CDS	726	ywqD	2.7.10.2	COG0489	Tyrosine-protein kinase YwqD
BEKNHBDL_00260	CDS	1425				hypothetical protein
BEKNHBDL_00261	CDS	1287	wbpA	1.1.1.136	COG0677	UDP-N-acetyl-D-glucosamine 6-dehydrogenase
BEKNHBDL_00262	CDS	420		2.3.1.-		Acetyltransferase
BEKNHBDL_00263	CDS	1701				hypothetical protein
BEKNHBDL_00264	CDS	429	nicR		COG1846	HTH-type transcriptional repressor NicR
BEKNHBDL_00265	CDS	765		3.8.1.7		4-chlorobenzoyl coenzyme A dehalogenase
BEKNHBDL_00266	CDS	396				hypothetical protein
BEKNHBDL_00267	CDS	420				hypothetical protein
BEKNHBDL_00268	CDS	645				hypothetical protein
BEKNHBDL_00269	CDS	669				hypothetical protein
BEKNHBDL_00270	CDS	1386	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
BEKNHBDL_00271	CDS	888				hypothetical protein
BEKNHBDL_00272	CDS	1656	yidC		COG0706	Membrane protein insertase YidC
BEKNHBDL_00273	CDS	291	rnpA	3.1.26.5		Ribonuclease P protein component
BEKNHBDL_00274	CDS	135	rpmH		COG0230	50S ribosomal protein L34
BEKNHBDL_00275	CDS	1554	rng	3.1.26.-	COG1530	Ribonuclease G
BEKNHBDL_00276	CDS	2484				hypothetical protein
BEKNHBDL_00277	CDS	906	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
BEKNHBDL_00278	CDS	480				hypothetical protein
BEKNHBDL_00279	CDS	768	plsC	2.3.1.51	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
BEKNHBDL_00280	CDS	2031				hypothetical protein
BEKNHBDL_00281	CDS	2442	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
BEKNHBDL_00282	CDS	1122	dnaN		COG0592	Beta sliding clamp
BEKNHBDL_00283	CDS	543				hypothetical protein
BEKNHBDL_00284	CDS	618				hypothetical protein
BEKNHBDL_00285	CDS	3249	rep	3.6.4.12		ATP-dependent DNA helicase Rep
BEKNHBDL_00286	CDS	576	mltF_2	4.2.2.-		Membrane-bound lytic murein transglycosylase F
BEKNHBDL_00287	CDS	357	yhbY		COG1534	RNA-binding protein YhbY
BEKNHBDL_00288	CDS	243				hypothetical protein
BEKNHBDL_00289	CDS	885				hypothetical protein
BEKNHBDL_00290	CDS	969				hypothetical protein
BEKNHBDL_00291	CDS	375				hypothetical protein
BEKNHBDL_00292	CDS	963	moaA_1			GTP 3',8-cyclase
BEKNHBDL_00293	CDS	375	cheY_2		COG0784	Chemotaxis protein CheY
BEKNHBDL_00294	CDS	1431	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
BEKNHBDL_00295	CDS	1017				hypothetical protein
BEKNHBDL_00296	CDS	432				hypothetical protein
BEKNHBDL_00297	CDS	633				hypothetical protein
BEKNHBDL_00298	CDS	1119	nadB_1	1.4.3.16	COG0029	L-aspartate oxidase
BEKNHBDL_00299	CDS	450	nadB_2	1.4.3.16	COG0029	L-aspartate oxidase
BEKNHBDL_00300	CDS	606	menG	2.1.1.163	COG2226	Demethylmenaquinone methyltransferase
BEKNHBDL_00301	CDS	762	dnaJ_1		COG0484	Chaperone protein DnaJ
BEKNHBDL_00302	CDS	399	dnaJ_2		COG0484	Chaperone protein DnaJ
BEKNHBDL_00303	CDS	378	queD	4.1.2.50	COG0720	6-carboxy-5,6,7,8-tetrahydropterin synthase
BEKNHBDL_00304	CDS	1686				hypothetical protein
BEKNHBDL_00305	CDS	1347	alsT		COG1115	Amino-acid carrier protein AlsT
BEKNHBDL_00306	CDS	528				hypothetical protein
BEKNHBDL_00307	CDS	387				hypothetical protein
BEKNHBDL_00308	CDS	246				hypothetical protein
BEKNHBDL_00309	CDS	810				hypothetical protein
BEKNHBDL_00310	CDS	1062	ilvK	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase 2
BEKNHBDL_00311	CDS	864	gtaB	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
BEKNHBDL_00312	CDS	2157	smc			Chromosome partition protein Smc
BEKNHBDL_00313	CDS	855	hcaR			Hca operon transcriptional activator HcaR
BEKNHBDL_00314	CDS	723		1.-.-.-		putative oxidoreductase
BEKNHBDL_00315	CDS	405				hypothetical protein
BEKNHBDL_00316	CDS	507	moaB		COG0521	Molybdenum cofactor biosynthesis protein B
BEKNHBDL_00317	CDS	537	pyrR		COG2065	Bifunctional protein PyrR
BEKNHBDL_00318	CDS	474				hypothetical protein
BEKNHBDL_00319	CDS	1185				hypothetical protein
BEKNHBDL_00320	CDS	2022		1.16.1.-	COG0446	Metal reductase
BEKNHBDL_00321	CDS	1014	oxyT	2.1.1.335		N,N-dimethyltransferase OxyT
BEKNHBDL_00322	CDS	1251				hypothetical protein
BEKNHBDL_00323	CDS	456				hypothetical protein
BEKNHBDL_00324	CDS	1842	rlhA		COG0826	23S rRNA 5-hydroxycytidine synthase
BEKNHBDL_00325	CDS	1602	vnfA		COG3604	Nitrogen fixation protein VnfA
BEKNHBDL_00326	CDS	3069	mdtB			Multidrug resistance protein MdtB
BEKNHBDL_00327	CDS	1152	bepD			Efflux pump periplasmic linker BepD
BEKNHBDL_00328	CDS	1398	tdeA		COG1538	Toxin and drug export protein A
BEKNHBDL_00329	CDS	549	sigW_1		COG1595	ECF RNA polymerase sigma factor SigW
BEKNHBDL_00330	CDS	453				hypothetical protein
BEKNHBDL_00331	CDS	417				hypothetical protein
BEKNHBDL_00332	CDS	246				hypothetical protein
BEKNHBDL_00333	CDS	2148	feoB		COG0370	Fe(2+) transporter FeoB
BEKNHBDL_00334	CDS	444				hypothetical protein
BEKNHBDL_00335	CDS	798	rtcB	6.5.1.-	COG1690	RNA-splicing ligase RtcB
BEKNHBDL_00336	CDS	2061	mcpU_2		COG0840	Methyl-accepting chemotaxis protein McpU
BEKNHBDL_00337	CDS	2061	mcpU_3		COG0840	Methyl-accepting chemotaxis protein McpU
BEKNHBDL_00338	CDS	1146	carC	1.3.1.108	COG1960	Caffeyl-CoA reductase-Etf complex subunit CarC
BEKNHBDL_00339	CDS	447	carD_1	1.3.1.108	COG2086	Caffeyl-CoA reductase-Etf complex subunit CarD
BEKNHBDL_00340	CDS	321	carD_2	1.3.1.108	COG2086	Caffeyl-CoA reductase-Etf complex subunit CarD
BEKNHBDL_00341	CDS	1014	carE	1.3.1.108	COG2025	Caffeyl-CoA reductase-Etf complex subunit CarE
BEKNHBDL_00342	CDS	1356	glpD2	1.1.5.3	COG0578	Glycerol-3-phosphate dehydrogenase 2
BEKNHBDL_00343	CDS	1089	mtnA	5.3.1.23	COG0182	Methylthioribose-1-phosphate isomerase
BEKNHBDL_00344	CDS	1530	phaC	2.3.1.-	COG3243	Poly(3-hydroxyalkanoate) polymerase subunit PhaC
BEKNHBDL_00345	CDS	294				hypothetical protein
BEKNHBDL_00346	CDS	807				hypothetical protein
BEKNHBDL_00347	CDS	1185				hypothetical protein
BEKNHBDL_00348	CDS	888				hypothetical protein
BEKNHBDL_00349	CDS	582				hypothetical protein
BEKNHBDL_00350	CDS	474				hypothetical protein
BEKNHBDL_00351	CDS	2988	uvrB			UvrABC system protein B
BEKNHBDL_00352	CDS	621		2.7.7.-	COG2184	Protein adenylyltransferase NmFic
BEKNHBDL_00353	CDS	969	dnaA			Chromosomal replication initiator protein DnaA
BEKNHBDL_00354	CDS	1716				hypothetical protein
BEKNHBDL_00355	CDS	168				hypothetical protein
BEKNHBDL_00356	CDS	3408				hypothetical protein
BEKNHBDL_00357	CDS	636				hypothetical protein
BEKNHBDL_00358	CDS	942				hypothetical protein
BEKNHBDL_00359	CDS	540				hypothetical protein
BEKNHBDL_00360	CDS	822				hypothetical protein
BEKNHBDL_00361	CDS	834	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
BEKNHBDL_00362	CDS	432				hypothetical protein
BEKNHBDL_00363	CDS	921	hslO		COG1281	33 kDa chaperonin
BEKNHBDL_00364	CDS	255				hypothetical protein
BEKNHBDL_00365	CDS	609	sigW_2		COG1595	ECF RNA polymerase sigma factor SigW
BEKNHBDL_00366	CDS	2223				hypothetical protein
BEKNHBDL_00367	CDS	843				hypothetical protein
BEKNHBDL_00368	CDS	1104				hypothetical protein
